OBJECTID,FULL_NAME,STR_NAME,STR_TYPE,MIX_FULL,MIX_NAME,GSA_LEFT,GSA_RIGHT,STR_CODE_L,STR_CODE_R,Shape__Length
1002830,OCEANVISTA LANE,OCEANVISTA,LANE,Oceanvista Lane,Oceanvista,BLACK POINT,BLACK POINT,16145,16145,209.273035698852
1002831,WHYNDER LAKE RD,WHYNDER LAKE,RD,Whynder Lake Rd,Whynder Lake,NORTH PRESTON,NORTH PRESTON,16422,16422,610.034815278925
1002832,HIGHWAY 111 WB EXIT 4S OFF RAMP,HIGHWAY 111 WB EXIT 4S OFF,RAMP,Highway 111 WB Exit 4S Off Ramp,Highway 111 WB Exit 4S Off,DARTMOUTH,DARTMOUTH,15143,15143,807.831754876408
1002833,MAIN TO BRAEMAR RAMP,MAIN TO BRAEMAR,RAMP,Main to Braemar Ramp,Main to Braemar,DARTMOUTH,DARTMOUTH,15149,15149,1072.77932391473
1002834,HIGHWAY 102 SB EXIT 2 OFF RAMP,HIGHWAY 102 SB EXIT 2 OFF,RAMP,Highway 102 SB Exit 2 Off Ramp,Highway 102 SB Exit 2 Off,HALIFAX,HALIFAX,1112,1112,517.49038620854
1002835,HIGHWAY 102 SB EXIT 2 ON RAMP,HIGHWAY 102 SB EXIT 2 ON,RAMP,Highway 102 SB Exit 2 On Ramp,Highway 102 SB Exit 2 On,HALIFAX,HALIFAX,1113,1113,611.004989392377
1002836,HIGHWAY 102 SB EXIT 1D OFF RAMP,HIGHWAY 102 SB EXIT 1D OFF,RAMP,Highway 102 SB Exit 1D Off Ramp,Highway 102 SB Exit 1D Off,HALIFAX,HALIFAX,1120,1120,669.518479780724
1002837,HIGHWAY 102 NB EXIT 1 ON RAMP,HIGHWAY 102 NB EXIT 1 ON,RAMP,Highway 102 NB Exit 1 On Ramp,Highway 102 NB Exit 1 On,HALIFAX,HALIFAX,1123,1123,1196.74708489778
1002838,PASS WAY,PASS,WAY,Pass Way,Pass,MYERS POINT,MYERS POINT,16319,16319,146.62581009123
1002839,WALKER ST,WALKER,ST,Walker St,Walker,EAST PRESTON,LAKE ECHO,16385,5529,357.054000803779
1002840,BELL ST,BELL,ST,Bell St,Bell,EAST PRESTON,LAKE ECHO,16383,7074,1288.37371447902
1002841,CROSS RD,CROSS,RD,Cross Rd,Cross,WEST JEDDORE,WEST JEDDORE,10761,10761,2256.49009842047
1002842,DOYLE RD,DOYLE,RD,Doyle Rd,Doyle,WEST JEDDORE,WEST JEDDORE,7436,7436,226.985613012594
1002843,FAULKNER CRES,FAULKNER,CRES,Faulkner Cres,Faulkner,HEAD OF JEDDORE,HEAD OF JEDDORE,7528,7528,994.915837978475
1002844,HARBOURVIEW DR,HARBOURVIEW,DR,Harbourview Dr,Harbourview,HEAD OF JEDDORE,HEAD OF JEDDORE,7702,7702,1137.13694384364
1002845,DOOKS LANE,DOOKS,LANE,Dooks Lane,Dooks,HEAD OF JEDDORE,HEAD OF JEDDORE,7427,7427,447.874147923714
1002846,BONN LANE,BONN,LANE,Bonn Lane,Bonn,HEAD OF JEDDORE,HEAD OF JEDDORE,7128,7128,178.158385096946
1002847,SCHOONER LNDG,SCHOONER,LNDG,Schooner Lndg,Schooner,HEAD OF JEDDORE,HEAD OF JEDDORE,8378,8378,626.490279511514
1002848,LAKE CHARLOTTE WA,LAKE CHARLOTTE,WA,Lake Charlotte Wa,Lake Charlotte,UPPER LAKEVILLE,UPPER LAKEVILLE,15788,15788,33171.4609283066
1002849,LAKE CHARLOTTE WA,LAKE CHARLOTTE,WA,Lake Charlotte Wa,Lake Charlotte,LAKE CHARLOTTE,LAKE CHARLOTTE,15789,15789,2229.70910404427
1002850,VAL ST,VAL,ST,Val St,Val,HALIFAX,HALIFAX,16125,16125,125.017380403529
1002851,WEBBER DR,WEBBER,DR,Webber Dr,Webber,LUCASVILLE,LUCASVILLE,16128,16128,87.2074694969781
1002852,ELVA CRT,ELVA,CRT,Elva Crt,Elva,TANTALLON,TANTALLON,16129,16129,468.89228438486
1002853,COAST RD,COAST,RD,Coast Rd,Coast,QUEENSLAND,QUEENSLAND,16131,16131,113.691375281301
1002854,HIGHTIDE LANE,HIGHTIDE,LANE,Hightide Lane,Hightide,QUEENSLAND,QUEENSLAND,16132,16132,386.439300415614
1002855,WHYNAUGHTS BEACH LANE,WHYNAUGHTS BEACH,LANE,Whynaughts Beach Lane,Whynaughts Beach,QUEENSLAND,QUEENSLAND,16133,16133,249.830173216292
